variant,split,image_id,source_image,image,label,blur_parameters
gaussian_blur,train,img_b000217b66b879d1483b,train/images/20240211_152622_jpg.rf.rS6KmHfynoatGPqul3O9.jpg,detector_data/gaussian_blur/train/images/img_b000217b66b879d1483b.png,detector_data/gaussian_blur/train/labels/img_b000217b66b879d1483b.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 179.92799707177105, ""motion_length_px"": 43}"
clean,train,img_9fd5d6d2e9c602b7a3e9,train/images/20240211_152644_jpg.rf.ZboXmHptqs6PcHKmJng8.jpg,detector_data/clean/train/images/img_9fd5d6d2e9c602b7a3e9.png,detector_data/clean/train/labels/img_9fd5d6d2e9c602b7a3e9.txt,{}
motion_blur,train,img_9fd5d6d2e9c602b7a3e9,train/images/20240211_152644_jpg.rf.ZboXmHptqs6PcHKmJng8.jpg,detector_data/motion_blur/train/images/img_9fd5d6d2e9c602b7a3e9.png,detector_data/motion_blur/train/labels/img_9fd5d6d2e9c602b7a3e9.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 19.90437318151797, ""motion_length_px"": 43}"
defocus_blur,train,img_9fd5d6d2e9c602b7a3e9,train/images/20240211_152644_jpg.rf.ZboXmHptqs6PcHKmJng8.jpg,detector_data/defocus_blur/train/images/img_9fd5d6d2e9c602b7a3e9.png,detector_data/defocus_blur/train/labels/img_9fd5d6d2e9c602b7a3e9.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 19.90437318151797, ""motion_length_px"": 43}"
gaussian_blur,train,img_9fd5d6d2e9c602b7a3e9,train/images/20240211_152644_jpg.rf.ZboXmHptqs6PcHKmJng8.jpg,detector_data/gaussian_blur/train/images/img_9fd5d6d2e9c602b7a3e9.png,detector_data/gaussian_blur/train/labels/img_9fd5d6d2e9c602b7a3e9.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 19.90437318151797, ""motion_length_px"": 43}"
clean,train,img_86dc9c80e307dcbdcbb0,train/images/20240211_152649_jpg.rf.94GN8IKQfKjPuhk5XqvV.jpg,detector_data/clean/train/images/img_86dc9c80e307dcbdcbb0.png,detector_data/clean/train/labels/img_86dc9c80e307dcbdcbb0.txt,{}
motion_blur,train,img_86dc9c80e307dcbdcbb0,train/images/20240211_152649_jpg.rf.94GN8IKQfKjPuhk5XqvV.jpg,detector_data/motion_blur/train/images/img_86dc9c80e307dcbdcbb0.png,detector_data/motion_blur/train/labels/img_86dc9c80e307dcbdcbb0.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 3.257387481479157, ""motion_length_px"": 43}"
defocus_blur,train,img_86dc9c80e307dcbdcbb0,train/images/20240211_152649_jpg.rf.94GN8IKQfKjPuhk5XqvV.jpg,detector_data/defocus_blur/train/images/img_86dc9c80e307dcbdcbb0.png,detector_data/defocus_blur/train/labels/img_86dc9c80e307dcbdcbb0.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 3.257387481479157, ""motion_length_px"": 43}"
gaussian_blur,train,img_86dc9c80e307dcbdcbb0,train/images/20240211_152649_jpg.rf.94GN8IKQfKjPuhk5XqvV.jpg,detector_data/gaussian_blur/train/images/img_86dc9c80e307dcbdcbb0.png,detector_data/gaussian_blur/train/labels/img_86dc9c80e307dcbdcbb0.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 3.257387481479157, ""motion_length_px"": 43}"
clean,train,img_ad0f943206e907f45eb4,train/images/20240211_152703_jpg.rf.Dl1w1wCCkJdGTO2EwR7t.jpg,detector_data/clean/train/images/img_ad0f943206e907f45eb4.png,detector_data/clean/train/labels/img_ad0f943206e907f45eb4.txt,{}
motion_blur,train,img_ad0f943206e907f45eb4,train/images/20240211_152703_jpg.rf.Dl1w1wCCkJdGTO2EwR7t.jpg,detector_data/motion_blur/train/images/img_ad0f943206e907f45eb4.png,detector_data/motion_blur/train/labels/img_ad0f943206e907f45eb4.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 8.918960148941563, ""motion_length_px"": 43}"
defocus_blur,train,img_ad0f943206e907f45eb4,train/images/20240211_152703_jpg.rf.Dl1w1wCCkJdGTO2EwR7t.jpg,detector_data/defocus_blur/train/images/img_ad0f943206e907f45eb4.png,detector_data/defocus_blur/train/labels/img_ad0f943206e907f45eb4.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 8.918960148941563, ""motion_length_px"": 43}"
gaussian_blur,train,img_ad0f943206e907f45eb4,train/images/20240211_152703_jpg.rf.Dl1w1wCCkJdGTO2EwR7t.jpg,detector_data/gaussian_blur/train/images/img_ad0f943206e907f45eb4.png,detector_data/gaussian_blur/train/labels/img_ad0f943206e907f45eb4.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 8.918960148941563, ""motion_length_px"": 43}"
clean,train,img_7dc2ff71b84c9a5eb7ed,train/images/20240211_153539_jpg.rf.xPWBn4wdY12N1dmRaWbW.jpg,detector_data/clean/train/images/img_7dc2ff71b84c9a5eb7ed.png,detector_data/clean/train/labels/img_7dc2ff71b84c9a5eb7ed.txt,{}
motion_blur,train,img_7dc2ff71b84c9a5eb7ed,train/images/20240211_153539_jpg.rf.xPWBn4wdY12N1dmRaWbW.jpg,detector_data/motion_blur/train/images/img_7dc2ff71b84c9a5eb7ed.png,detector_data/motion_blur/train/labels/img_7dc2ff71b84c9a5eb7ed.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 120.48103319832448, ""motion_length_px"": 43}"
defocus_blur,train,img_7dc2ff71b84c9a5eb7ed,train/images/20240211_153539_jpg.rf.xPWBn4wdY12N1dmRaWbW.jpg,detector_data/defocus_blur/train/images/img_7dc2ff71b84c9a5eb7ed.png,detector_data/defocus_blur/train/labels/img_7dc2ff71b84c9a5eb7ed.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 120.48103319832448, ""motion_length_px"": 43}"
gaussian_blur,train,img_7dc2ff71b84c9a5eb7ed,train/images/20240211_153539_jpg.rf.xPWBn4wdY12N1dmRaWbW.jpg,detector_data/gaussian_blur/train/images/img_7dc2ff71b84c9a5eb7ed.png,detector_data/gaussian_blur/train/labels/img_7dc2ff71b84c9a5eb7ed.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 120.48103319832448, ""motion_length_px"": 43}"
clean,train,img_a8a683988644a910f340,train/images/20240211_153637_jpg.rf.niTG4ysXj7INkVyoCsn9.jpg,detector_data/clean/train/images/img_a8a683988644a910f340.png,detector_data/clean/train/labels/img_a8a683988644a910f340.txt,{}
motion_blur,train,img_a8a683988644a910f340,train/images/20240211_153637_jpg.rf.niTG4ysXj7INkVyoCsn9.jpg,detector_data/motion_blur/train/images/img_a8a683988644a910f340.png,detector_data/motion_blur/train/labels/img_a8a683988644a910f340.txt,"{""defocus_radius_px"": 11, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 4.777182485261003, ""motion_length_px"": 19}"
defocus_blur,train,img_a8a683988644a910f340,train/images/20240211_153637_jpg.rf.niTG4ysXj7INkVyoCsn9.jpg,detector_data/defocus_blur/train/images/img_a8a683988644a910f340.png,detector_data/defocus_blur/train/labels/img_a8a683988644a910f340.txt,"{""defocus_radius_px"": 11, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 4.777182485261003, ""motion_length_px"": 19}"
gaussian_blur,train,img_a8a683988644a910f340,train/images/20240211_153637_jpg.rf.niTG4ysXj7INkVyoCsn9.jpg,detector_data/gaussian_blur/train/images/img_a8a683988644a910f340.png,detector_data/gaussian_blur/train/labels/img_a8a683988644a910f340.txt,"{""defocus_radius_px"": 11, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 4.777182485261003, ""motion_length_px"": 19}"
clean,train,img_13579522ed9fff67499f,train/images/20240211_153813_jpg.rf.xGYh7fOXRWttcEpJwdzr.jpg,detector_data/clean/train/images/img_13579522ed9fff67499f.png,detector_data/clean/train/labels/img_13579522ed9fff67499f.txt,{}
motion_blur,train,img_13579522ed9fff67499f,train/images/20240211_153813_jpg.rf.xGYh7fOXRWttcEpJwdzr.jpg,detector_data/motion_blur/train/images/img_13579522ed9fff67499f.png,detector_data/motion_blur/train/labels/img_13579522ed9fff67499f.txt,"{""defocus_radius_px"": 14, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 96.78959578629748, ""motion_length_px"": 43}"
defocus_blur,train,img_13579522ed9fff67499f,train/images/20240211_153813_jpg.rf.xGYh7fOXRWttcEpJwdzr.jpg,detector_data/defocus_blur/train/images/img_13579522ed9fff67499f.png,detector_data/defocus_blur/train/labels/img_13579522ed9fff67499f.txt,"{""defocus_radius_px"": 14, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 96.78959578629748, ""motion_length_px"": 43}"
gaussian_blur,train,img_13579522ed9fff67499f,train/images/20240211_153813_jpg.rf.xGYh7fOXRWttcEpJwdzr.jpg,detector_data/gaussian_blur/train/images/img_13579522ed9fff67499f.png,detector_data/gaussian_blur/train/labels/img_13579522ed9fff67499f.txt,"{""defocus_radius_px"": 14, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 96.78959578629748, ""motion_length_px"": 43}"
clean,train,img_abc1f690ee3a0d351d32,train/images/20240211_153905_jpg.rf.fJ5E6HWEvsq8dJrIc90N.jpg,detector_data/clean/train/images/img_abc1f690ee3a0d351d32.png,detector_data/clean/train/labels/img_abc1f690ee3a0d351d32.txt,{}
motion_blur,train,img_abc1f690ee3a0d351d32,train/images/20240211_153905_jpg.rf.fJ5E6HWEvsq8dJrIc90N.jpg,detector_data/motion_blur/train/images/img_abc1f690ee3a0d351d32.png,detector_data/motion_blur/train/labels/img_abc1f690ee3a0d351d32.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 171.24959236127387, ""motion_length_px"": 43}"
defocus_blur,train,img_abc1f690ee3a0d351d32,train/images/20240211_153905_jpg.rf.fJ5E6HWEvsq8dJrIc90N.jpg,detector_data/defocus_blur/train/images/img_abc1f690ee3a0d351d32.png,detector_data/defocus_blur/train/labels/img_abc1f690ee3a0d351d32.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 171.24959236127387, ""motion_length_px"": 43}"
gaussian_blur,train,img_abc1f690ee3a0d351d32,train/images/20240211_153905_jpg.rf.fJ5E6HWEvsq8dJrIc90N.jpg,detector_data/gaussian_blur/train/images/img_abc1f690ee3a0d351d32.png,detector_data/gaussian_blur/train/labels/img_abc1f690ee3a0d351d32.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 171.24959236127387, ""motion_length_px"": 43}"
clean,train,img_33c2f652d7a2b1016388,train/images/20240211_153907_jpg.rf.0Y3WWjTYsqHUEh4b4H0C.jpg,detector_data/clean/train/images/img_33c2f652d7a2b1016388.png,detector_data/clean/train/labels/img_33c2f652d7a2b1016388.txt,{}
motion_blur,train,img_33c2f652d7a2b1016388,train/images/20240211_153907_jpg.rf.0Y3WWjTYsqHUEh4b4H0C.jpg,detector_data/motion_blur/train/images/img_33c2f652d7a2b1016388.png,detector_data/motion_blur/train/labels/img_33c2f652d7a2b1016388.txt,"{""defocus_radius_px"": 16, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 161.87153873909685, ""motion_length_px"": 43}"
defocus_blur,train,img_33c2f652d7a2b1016388,train/images/20240211_153907_jpg.rf.0Y3WWjTYsqHUEh4b4H0C.jpg,detector_data/defocus_blur/train/images/img_33c2f652d7a2b1016388.png,detector_data/defocus_blur/train/labels/img_33c2f652d7a2b1016388.txt,"{""defocus_radius_px"": 16, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 161.87153873909685, ""motion_length_px"": 43}"
gaussian_blur,train,img_33c2f652d7a2b1016388,train/images/20240211_153907_jpg.rf.0Y3WWjTYsqHUEh4b4H0C.jpg,detector_data/gaussian_blur/train/images/img_33c2f652d7a2b1016388.png,detector_data/gaussian_blur/train/labels/img_33c2f652d7a2b1016388.txt,"{""defocus_radius_px"": 16, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 161.87153873909685, ""motion_length_px"": 43}"
clean,train,img_ba40bb90712e303f9891,train/images/20240211_154046_jpg.rf.Ajj1vu7u9I8VhaZvALIJ.jpg,detector_data/clean/train/images/img_ba40bb90712e303f9891.png,detector_data/clean/train/labels/img_ba40bb90712e303f9891.txt,{}
motion_blur,train,img_ba40bb90712e303f9891,train/images/20240211_154046_jpg.rf.Ajj1vu7u9I8VhaZvALIJ.jpg,detector_data/motion_blur/train/images/img_ba40bb90712e303f9891.png,detector_data/motion_blur/train/labels/img_ba40bb90712e303f9891.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 58.36135912216183, ""motion_length_px"": 43}"
defocus_blur,train,img_ba40bb90712e303f9891,train/images/20240211_154046_jpg.rf.Ajj1vu7u9I8VhaZvALIJ.jpg,detector_data/defocus_blur/train/images/img_ba40bb90712e303f9891.png,detector_data/defocus_blur/train/labels/img_ba40bb90712e303f9891.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 58.36135912216183, ""motion_length_px"": 43}"
gaussian_blur,train,img_ba40bb90712e303f9891,train/images/20240211_154046_jpg.rf.Ajj1vu7u9I8VhaZvALIJ.jpg,detector_data/gaussian_blur/train/images/img_ba40bb90712e303f9891.png,detector_data/gaussian_blur/train/labels/img_ba40bb90712e303f9891.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 58.36135912216183, ""motion_length_px"": 43}"
clean,train,img_d671d2480beebb540356,train/images/20240211_154059_jpg.rf.MW0VEeh9bAXeSXif1sKo.jpg,detector_data/clean/train/images/img_d671d2480beebb540356.png,detector_data/clean/train/labels/img_d671d2480beebb540356.txt,{}
motion_blur,train,img_d671d2480beebb540356,train/images/20240211_154059_jpg.rf.MW0VEeh9bAXeSXif1sKo.jpg,detector_data/motion_blur/train/images/img_d671d2480beebb540356.png,detector_data/motion_blur/train/labels/img_d671d2480beebb540356.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 109.45513017607827, ""motion_length_px"": 43}"
defocus_blur,train,img_d671d2480beebb540356,train/images/20240211_154059_jpg.rf.MW0VEeh9bAXeSXif1sKo.jpg,detector_data/defocus_blur/train/images/img_d671d2480beebb540356.png,detector_data/defocus_blur/train/labels/img_d671d2480beebb540356.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 109.45513017607827, ""motion_length_px"": 43}"
gaussian_blur,train,img_d671d2480beebb540356,train/images/20240211_154059_jpg.rf.MW0VEeh9bAXeSXif1sKo.jpg,detector_data/gaussian_blur/train/images/img_d671d2480beebb540356.png,detector_data/gaussian_blur/train/labels/img_d671d2480beebb540356.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 109.45513017607827, ""motion_length_px"": 43}"
clean,train,img_b94243b59c9149a15d33,train/images/20240211_154130_jpg.rf.kcTKrdUAXR8RxG4lBiMk.jpg,detector_data/clean/train/images/img_b94243b59c9149a15d33.png,detector_data/clean/train/labels/img_b94243b59c9149a15d33.txt,{}
motion_blur,train,img_b94243b59c9149a15d33,train/images/20240211_154130_jpg.rf.kcTKrdUAXR8RxG4lBiMk.jpg,detector_data/motion_blur/train/images/img_b94243b59c9149a15d33.png,detector_data/motion_blur/train/labels/img_b94243b59c9149a15d33.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 4.956603505415435, ""motion_length_px"": 43}"
defocus_blur,train,img_b94243b59c9149a15d33,train/images/20240211_154130_jpg.rf.kcTKrdUAXR8RxG4lBiMk.jpg,detector_data/defocus_blur/train/images/img_b94243b59c9149a15d33.png,detector_data/defocus_blur/train/labels/img_b94243b59c9149a15d33.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 4.956603505415435, ""motion_length_px"": 43}"
gaussian_blur,train,img_b94243b59c9149a15d33,train/images/20240211_154130_jpg.rf.kcTKrdUAXR8RxG4lBiMk.jpg,detector_data/gaussian_blur/train/images/img_b94243b59c9149a15d33.png,detector_data/gaussian_blur/train/labels/img_b94243b59c9149a15d33.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 4.956603505415435, ""motion_length_px"": 43}"
clean,train,img_03f1e1a286debdd0f502,train/images/20240211_154134_jpg.rf.Mnqr1JOT0IruBuLAmRQq.jpg,detector_data/clean/train/images/img_03f1e1a286debdd0f502.png,detector_data/clean/train/labels/img_03f1e1a286debdd0f502.txt,{}
motion_blur,train,img_03f1e1a286debdd0f502,train/images/20240211_154134_jpg.rf.Mnqr1JOT0IruBuLAmRQq.jpg,detector_data/motion_blur/train/images/img_03f1e1a286debdd0f502.png,detector_data/motion_blur/train/labels/img_03f1e1a286debdd0f502.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 151.62809877129664, ""motion_length_px"": 43}"
defocus_blur,train,img_03f1e1a286debdd0f502,train/images/20240211_154134_jpg.rf.Mnqr1JOT0IruBuLAmRQq.jpg,detector_data/defocus_blur/train/images/img_03f1e1a286debdd0f502.png,detector_data/defocus_blur/train/labels/img_03f1e1a286debdd0f502.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 151.62809877129664, ""motion_length_px"": 43}"
gaussian_blur,train,img_03f1e1a286debdd0f502,train/images/20240211_154134_jpg.rf.Mnqr1JOT0IruBuLAmRQq.jpg,detector_data/gaussian_blur/train/images/img_03f1e1a286debdd0f502.png,detector_data/gaussian_blur/train/labels/img_03f1e1a286debdd0f502.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 151.62809877129664, ""motion_length_px"": 43}"
clean,train,img_eae3481c5578a9c53afb,train/images/20240211_154234_jpg.rf.iADt1F4mpXx5q1nEPMKo.jpg,detector_data/clean/train/images/img_eae3481c5578a9c53afb.png,detector_data/clean/train/labels/img_eae3481c5578a9c53afb.txt,{}
motion_blur,train,img_eae3481c5578a9c53afb,train/images/20240211_154234_jpg.rf.iADt1F4mpXx5q1nEPMKo.jpg,detector_data/motion_blur/train/images/img_eae3481c5578a9c53afb.png,detector_data/motion_blur/train/labels/img_eae3481c5578a9c53afb.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 50.021769623219896, ""motion_length_px"": 43}"
defocus_blur,train,img_eae3481c5578a9c53afb,train/images/20240211_154234_jpg.rf.iADt1F4mpXx5q1nEPMKo.jpg,detector_data/defocus_blur/train/images/img_eae3481c5578a9c53afb.png,detector_data/defocus_blur/train/labels/img_eae3481c5578a9c53afb.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 50.021769623219896, ""motion_length_px"": 43}"
gaussian_blur,train,img_eae3481c5578a9c53afb,train/images/20240211_154234_jpg.rf.iADt1F4mpXx5q1nEPMKo.jpg,detector_data/gaussian_blur/train/images/img_eae3481c5578a9c53afb.png,detector_data/gaussian_blur/train/labels/img_eae3481c5578a9c53afb.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 50.021769623219896, ""motion_length_px"": 43}"
clean,train,img_60a27c952fed4ccac0dc,train/images/20240211_154256_jpg.rf.IAvkhEAFfPkJcKVXLaaw.jpg,detector_data/clean/train/images/img_60a27c952fed4ccac0dc.png,detector_data/clean/train/labels/img_60a27c952fed4ccac0dc.txt,{}
motion_blur,train,img_60a27c952fed4ccac0dc,train/images/20240211_154256_jpg.rf.IAvkhEAFfPkJcKVXLaaw.jpg,detector_data/motion_blur/train/images/img_60a27c952fed4ccac0dc.png,detector_data/motion_blur/train/labels/img_60a27c952fed4ccac0dc.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 47.14989017203689, ""motion_length_px"": 43}"
defocus_blur,train,img_60a27c952fed4ccac0dc,train/images/20240211_154256_jpg.rf.IAvkhEAFfPkJcKVXLaaw.jpg,detector_data/defocus_blur/train/images/img_60a27c952fed4ccac0dc.png,detector_data/defocus_blur/train/labels/img_60a27c952fed4ccac0dc.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 47.14989017203689, ""motion_length_px"": 43}"
gaussian_blur,train,img_60a27c952fed4ccac0dc,train/images/20240211_154256_jpg.rf.IAvkhEAFfPkJcKVXLaaw.jpg,detector_data/gaussian_blur/train/images/img_60a27c952fed4ccac0dc.png,detector_data/gaussian_blur/train/labels/img_60a27c952fed4ccac0dc.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 47.14989017203689, ""motion_length_px"": 43}"
clean,train,img_aa69bf820da0e805151f,train/images/20240211_154423_jpg.rf.3sehtHvuginVhzm67cov.jpg,detector_data/clean/train/images/img_aa69bf820da0e805151f.png,detector_data/clean/train/labels/img_aa69bf820da0e805151f.txt,{}
motion_blur,train,img_aa69bf820da0e805151f,train/images/20240211_154423_jpg.rf.3sehtHvuginVhzm67cov.jpg,detector_data/motion_blur/train/images/img_aa69bf820da0e805151f.png,detector_data/motion_blur/train/labels/img_aa69bf820da0e805151f.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 35.08230161922119, ""motion_length_px"": 43}"
defocus_blur,train,img_aa69bf820da0e805151f,train/images/20240211_154423_jpg.rf.3sehtHvuginVhzm67cov.jpg,detector_data/defocus_blur/train/images/img_aa69bf820da0e805151f.png,detector_data/defocus_blur/train/labels/img_aa69bf820da0e805151f.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 35.08230161922119, ""motion_length_px"": 43}"
gaussian_blur,train,img_aa69bf820da0e805151f,train/images/20240211_154423_jpg.rf.3sehtHvuginVhzm67cov.jpg,detector_data/gaussian_blur/train/images/img_aa69bf820da0e805151f.png,detector_data/gaussian_blur/train/labels/img_aa69bf820da0e805151f.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 35.08230161922119, ""motion_length_px"": 43}"
clean,train,img_dc4b40337aa5525b58cb,train/images/20240211_154444_jpg.rf.LkADU5ZkhuAvxdSpBpFQ.jpg,detector_data/clean/train/images/img_dc4b40337aa5525b58cb.png,detector_data/clean/train/labels/img_dc4b40337aa5525b58cb.txt,{}
motion_blur,train,img_dc4b40337aa5525b58cb,train/images/20240211_154444_jpg.rf.LkADU5ZkhuAvxdSpBpFQ.jpg,detector_data/motion_blur/train/images/img_dc4b40337aa5525b58cb.png,detector_data/motion_blur/train/labels/img_dc4b40337aa5525b58cb.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 37.21074995116263, ""motion_length_px"": 43}"
