filename,variant,split,plate_id,source_image,image_id,annotation_index,class_id,crop_width,crop_height,given_corners_normalized,blur_parameters
gaussian_blurr_plate/train/img_ca59ef249a1061839dad__p001.png,gaussian_blur,train,plate_491cd9054b9f1bbe96e05e11,train/images/17937_png.rf.8tUGQxQ6tkpP12kNqkhA.png,img_ca59ef249a1061839dad,1,0,148,77,"[[0.6861167002012073, 0.7285429141716567], [0.5372233400402414, 0.7285429141716567], [0.5372233400402414, 0.8053892215568862], [0.6861167002012073, 0.8053892215568862]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 5.020592220516135, ""motion_angle_deg"": 98.84761195868302, ""motion_length_px"": 19}"
clean_plates/train/img_c8a5adccaaf4d8f4a094__p001.png,clean,train,plate_9c7246b1cee5b6aad0c37fff,train/images/1838_png.rf.BdDCKGbVQpqLX0LbcMP3.png,img_c8a5adccaaf4d8f4a094,1,0,154,81,"[[0.2591792656587474, 0.7602739726027398], [0.17602591792656594, 0.7602739726027398], [0.17602591792656594, 0.8395303326810176], [0.2591792656587474, 0.8395303326810176]]",{}
clean_plates/train/img_c8a5adccaaf4d8f4a094__p002.png,clean,train,plate_8f508f6501953e7ca489890e,train/images/1838_png.rf.BdDCKGbVQpqLX0LbcMP3.png,img_c8a5adccaaf4d8f4a094,2,0,131,67,"[[0.8347732181425486, 0.3317025440313114], [0.7640388768898488, 0.3317025440313114], [0.7640388768898488, 0.39726027397260294], [0.8347732181425486, 0.39726027397260294]]",{}
motion_blurr_plate/train/img_c8a5adccaaf4d8f4a094__p001.png,motion_blur,train,plate_9c7246b1cee5b6aad0c37fff,train/images/1838_png.rf.BdDCKGbVQpqLX0LbcMP3.png,img_c8a5adccaaf4d8f4a094,1,0,154,81,"[[0.2591792656587474, 0.7602739726027398], [0.17602591792656594, 0.7602739726027398], [0.17602591792656594, 0.8395303326810176], [0.2591792656587474, 0.8395303326810176]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 4.2252038381307235, ""motion_angle_deg"": 95.30895452027482, ""motion_length_px"": 17}"
motion_blurr_plate/train/img_c8a5adccaaf4d8f4a094__p002.png,motion_blur,train,plate_8f508f6501953e7ca489890e,train/images/1838_png.rf.BdDCKGbVQpqLX0LbcMP3.png,img_c8a5adccaaf4d8f4a094,2,0,131,67,"[[0.8347732181425486, 0.3317025440313114], [0.7640388768898488, 0.3317025440313114], [0.7640388768898488, 0.39726027397260294], [0.8347732181425486, 0.39726027397260294]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 4.2252038381307235, ""motion_angle_deg"": 95.30895452027482, ""motion_length_px"": 17}"
defocus_blurr_plate/train/img_c8a5adccaaf4d8f4a094__p001.png,defocus_blur,train,plate_9c7246b1cee5b6aad0c37fff,train/images/1838_png.rf.BdDCKGbVQpqLX0LbcMP3.png,img_c8a5adccaaf4d8f4a094,1,0,154,81,"[[0.2591792656587474, 0.7602739726027398], [0.17602591792656594, 0.7602739726027398], [0.17602591792656594, 0.8395303326810176], [0.2591792656587474, 0.8395303326810176]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 4.2252038381307235, ""motion_angle_deg"": 95.30895452027482, ""motion_length_px"": 17}"
defocus_blurr_plate/train/img_c8a5adccaaf4d8f4a094__p002.png,defocus_blur,train,plate_8f508f6501953e7ca489890e,train/images/1838_png.rf.BdDCKGbVQpqLX0LbcMP3.png,img_c8a5adccaaf4d8f4a094,2,0,131,67,"[[0.8347732181425486, 0.3317025440313114], [0.7640388768898488, 0.3317025440313114], [0.7640388768898488, 0.39726027397260294], [0.8347732181425486, 0.39726027397260294]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 4.2252038381307235, ""motion_angle_deg"": 95.30895452027482, ""motion_length_px"": 17}"
gaussian_blurr_plate/train/img_c8a5adccaaf4d8f4a094__p001.png,gaussian_blur,train,plate_9c7246b1cee5b6aad0c37fff,train/images/1838_png.rf.BdDCKGbVQpqLX0LbcMP3.png,img_c8a5adccaaf4d8f4a094,1,0,154,81,"[[0.2591792656587474, 0.7602739726027398], [0.17602591792656594, 0.7602739726027398], [0.17602591792656594, 0.8395303326810176], [0.2591792656587474, 0.8395303326810176]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 4.2252038381307235, ""motion_angle_deg"": 95.30895452027482, ""motion_length_px"": 17}"
gaussian_blurr_plate/train/img_c8a5adccaaf4d8f4a094__p002.png,gaussian_blur,train,plate_8f508f6501953e7ca489890e,train/images/1838_png.rf.BdDCKGbVQpqLX0LbcMP3.png,img_c8a5adccaaf4d8f4a094,2,0,131,67,"[[0.8347732181425486, 0.3317025440313114], [0.7640388768898488, 0.3317025440313114], [0.7640388768898488, 0.39726027397260294], [0.8347732181425486, 0.39726027397260294]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 4.2252038381307235, ""motion_angle_deg"": 95.30895452027482, ""motion_length_px"": 17}"
clean_plates/train/img_b7ad4c883626a8cc0693__p001.png,clean,train,plate_843b2dd5a7934cdb35116e3d,train/images/1915_png.rf.phGuQMeZ8akV19hQvhdw.png,img_b7ad4c883626a8cc0693,1,0,130,74,"[[0.5874730021598272, 0.4950248756218906], [0.30669546436285094, 0.49502487562189057], [0.30669546436285106, 0.6791044776119403], [0.5874730021598272, 0.6791044776119403]]",{}
motion_blurr_plate/train/img_b7ad4c883626a8cc0693__p001.png,motion_blur,train,plate_843b2dd5a7934cdb35116e3d,train/images/1915_png.rf.phGuQMeZ8akV19hQvhdw.png,img_b7ad4c883626a8cc0693,1,0,130,74,"[[0.5874730021598272, 0.4950248756218906], [0.30669546436285094, 0.49502487562189057], [0.30669546436285106, 0.6791044776119403], [0.5874730021598272, 0.6791044776119403]]","{""defocus_radius_px"": 6, ""gaussian_sigma_px"": 3.726156588379664, ""motion_angle_deg"": 129.35637587593678, ""motion_length_px"": 11}"
defocus_blurr_plate/train/img_b7ad4c883626a8cc0693__p001.png,defocus_blur,train,plate_843b2dd5a7934cdb35116e3d,train/images/1915_png.rf.phGuQMeZ8akV19hQvhdw.png,img_b7ad4c883626a8cc0693,1,0,130,74,"[[0.5874730021598272, 0.4950248756218906], [0.30669546436285094, 0.49502487562189057], [0.30669546436285106, 0.6791044776119403], [0.5874730021598272, 0.6791044776119403]]","{""defocus_radius_px"": 6, ""gaussian_sigma_px"": 3.726156588379664, ""motion_angle_deg"": 129.35637587593678, ""motion_length_px"": 11}"
gaussian_blurr_plate/train/img_b7ad4c883626a8cc0693__p001.png,gaussian_blur,train,plate_843b2dd5a7934cdb35116e3d,train/images/1915_png.rf.phGuQMeZ8akV19hQvhdw.png,img_b7ad4c883626a8cc0693,1,0,130,74,"[[0.5874730021598272, 0.4950248756218906], [0.30669546436285094, 0.49502487562189057], [0.30669546436285106, 0.6791044776119403], [0.5874730021598272, 0.6791044776119403]]","{""defocus_radius_px"": 6, ""gaussian_sigma_px"": 3.726156588379664, ""motion_angle_deg"": 129.35637587593678, ""motion_length_px"": 11}"
clean_plates/train/img_211ebd9a0313f4cc80eb__p001.png,clean,train,plate_70bd65da0746df7201b00f4a,train/images/19_jpg.rf.Lo2Zibt26LN8sYyIMV8U.jpg,img_211ebd9a0313f4cc80eb,1,0,376,666,"[[0.3955000000000001, 0.457], [0.3015, 0.457], [0.30150000000000005, 0.679], [0.39550000000000013, 0.679]]",{}
motion_blurr_plate/train/img_211ebd9a0313f4cc80eb__p001.png,motion_blur,train,plate_70bd65da0746df7201b00f4a,train/images/19_jpg.rf.Lo2Zibt26LN8sYyIMV8U.jpg,img_211ebd9a0313f4cc80eb,1,0,376,666,"[[0.3955000000000001, 0.457], [0.3015, 0.457], [0.30150000000000005, 0.679], [0.39550000000000013, 0.679]]","{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 113.94943645540346, ""motion_length_px"": 43}"
defocus_blurr_plate/train/img_211ebd9a0313f4cc80eb__p001.png,defocus_blur,train,plate_70bd65da0746df7201b00f4a,train/images/19_jpg.rf.Lo2Zibt26LN8sYyIMV8U.jpg,img_211ebd9a0313f4cc80eb,1,0,376,666,"[[0.3955000000000001, 0.457], [0.3015, 0.457], [0.30150000000000005, 0.679], [0.39550000000000013, 0.679]]","{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 113.94943645540346, ""motion_length_px"": 43}"
gaussian_blurr_plate/train/img_211ebd9a0313f4cc80eb__p001.png,gaussian_blur,train,plate_70bd65da0746df7201b00f4a,train/images/19_jpg.rf.Lo2Zibt26LN8sYyIMV8U.jpg,img_211ebd9a0313f4cc80eb,1,0,376,666,"[[0.3955000000000001, 0.457], [0.3015, 0.457], [0.30150000000000005, 0.679], [0.39550000000000013, 0.679]]","{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 113.94943645540346, ""motion_length_px"": 43}"
clean_plates/train/img_e64ea74f9fb6d8949440__p001.png,clean,train,plate_119444b9b6bd07e91492848e,train/images/1_png.rf.f0JZPNRpkMcrCWlZjRka.png,img_e64ea74f9fb6d8949440,1,0,127,71,"[[0.6948941469489415, 0.6162079510703364], [0.5367372353673724, 0.6162079510703364], [0.5367372353673724, 0.724770642201835], [0.6948941469489415, 0.7247706422018351]]",{}
motion_blurr_plate/train/img_e64ea74f9fb6d8949440__p001.png,motion_blur,train,plate_119444b9b6bd07e91492848e,train/images/1_png.rf.f0JZPNRpkMcrCWlZjRka.png,img_e64ea74f9fb6d8949440,1,0,127,71,"[[0.6948941469489415, 0.6162079510703364], [0.5367372353673724, 0.6162079510703364], [0.5367372353673724, 0.724770642201835], [0.6948941469489415, 0.7247706422018351]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.792207792436203, ""motion_angle_deg"": 7.421033600491425, ""motion_length_px"": 11}"
defocus_blurr_plate/train/img_e64ea74f9fb6d8949440__p001.png,defocus_blur,train,plate_119444b9b6bd07e91492848e,train/images/1_png.rf.f0JZPNRpkMcrCWlZjRka.png,img_e64ea74f9fb6d8949440,1,0,127,71,"[[0.6948941469489415, 0.6162079510703364], [0.5367372353673724, 0.6162079510703364], [0.5367372353673724, 0.724770642201835], [0.6948941469489415, 0.7247706422018351]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.792207792436203, ""motion_angle_deg"": 7.421033600491425, ""motion_length_px"": 11}"
gaussian_blurr_plate/train/img_e64ea74f9fb6d8949440__p001.png,gaussian_blur,train,plate_119444b9b6bd07e91492848e,train/images/1_png.rf.f0JZPNRpkMcrCWlZjRka.png,img_e64ea74f9fb6d8949440,1,0,127,71,"[[0.6948941469489415, 0.6162079510703364], [0.5367372353673724, 0.6162079510703364], [0.5367372353673724, 0.724770642201835], [0.6948941469489415, 0.7247706422018351]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.792207792436203, ""motion_angle_deg"": 7.421033600491425, ""motion_length_px"": 11}"
clean_plates/train/img_9c3a209ba8e57b1ad4f6__p001.png,clean,train,plate_76835740e2829962b93d39d9,train/images/2-Figure3-1_png.rf.AbLUosfDynEOOA9N50GM.png,img_9c3a209ba8e57b1ad4f6,1,0,417,205,"[[0.8540372670807453, 0.20805369127516793], [0.20652173913043478, 0.20805369127516785], [0.20652173913043484, 0.8959731543624163], [0.8540372670807453, 0.8959731543624165]]",{}
motion_blurr_plate/train/img_9c3a209ba8e57b1ad4f6__p001.png,motion_blur,train,plate_76835740e2829962b93d39d9,train/images/2-Figure3-1_png.rf.AbLUosfDynEOOA9N50GM.png,img_9c3a209ba8e57b1ad4f6,1,0,417,205,"[[0.8540372670807453, 0.20805369127516793], [0.20652173913043478, 0.20805369127516785], [0.20652173913043484, 0.8959731543624163], [0.8540372670807453, 0.8959731543624165]]","{""defocus_radius_px"": 13, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 161.17281052744772, ""motion_length_px"": 25}"
defocus_blurr_plate/train/img_9c3a209ba8e57b1ad4f6__p001.png,defocus_blur,train,plate_76835740e2829962b93d39d9,train/images/2-Figure3-1_png.rf.AbLUosfDynEOOA9N50GM.png,img_9c3a209ba8e57b1ad4f6,1,0,417,205,"[[0.8540372670807453, 0.20805369127516793], [0.20652173913043478, 0.20805369127516785], [0.20652173913043484, 0.8959731543624163], [0.8540372670807453, 0.8959731543624165]]","{""defocus_radius_px"": 13, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 161.17281052744772, ""motion_length_px"": 25}"
gaussian_blurr_plate/train/img_9c3a209ba8e57b1ad4f6__p001.png,gaussian_blur,train,plate_76835740e2829962b93d39d9,train/images/2-Figure3-1_png.rf.AbLUosfDynEOOA9N50GM.png,img_9c3a209ba8e57b1ad4f6,1,0,417,205,"[[0.8540372670807453, 0.20805369127516793], [0.20652173913043478, 0.20805369127516785], [0.20652173913043484, 0.8959731543624163], [0.8540372670807453, 0.8959731543624165]]","{""defocus_radius_px"": 13, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 161.17281052744772, ""motion_length_px"": 25}"
clean_plates/train/img_8166e8ac6db986888f1c__p001.png,clean,train,plate_e3264228643266a8cf11cd6d,train/images/20240211_111449_jpg.rf.nzmtGqmNuTmeRxEXiXW8.jpg,img_8166e8ac6db986888f1c,1,0,323,341,"[[0.651, 0.32075000000000004], [0.5433333333333333, 0.32075], [0.5433333333333333, 0.4060000000000001], [0.651, 0.40600000000000014]]",{}
motion_blurr_plate/train/img_8166e8ac6db986888f1c__p001.png,motion_blur,train,plate_e3264228643266a8cf11cd6d,train/images/20240211_111449_jpg.rf.nzmtGqmNuTmeRxEXiXW8.jpg,img_8166e8ac6db986888f1c,1,0,323,341,"[[0.651, 0.32075000000000004], [0.5433333333333333, 0.32075], [0.5433333333333333, 0.4060000000000001], [0.651, 0.40600000000000014]]","{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 48.32108938841397, ""motion_length_px"": 43}"
defocus_blurr_plate/train/img_8166e8ac6db986888f1c__p001.png,defocus_blur,train,plate_e3264228643266a8cf11cd6d,train/images/20240211_111449_jpg.rf.nzmtGqmNuTmeRxEXiXW8.jpg,img_8166e8ac6db986888f1c,1,0,323,341,"[[0.651, 0.32075000000000004], [0.5433333333333333, 0.32075], [0.5433333333333333, 0.4060000000000001], [0.651, 0.40600000000000014]]","{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 48.32108938841397, ""motion_length_px"": 43}"
gaussian_blurr_plate/train/img_8166e8ac6db986888f1c__p001.png,gaussian_blur,train,plate_e3264228643266a8cf11cd6d,train/images/20240211_111449_jpg.rf.nzmtGqmNuTmeRxEXiXW8.jpg,img_8166e8ac6db986888f1c,1,0,323,341,"[[0.651, 0.32075000000000004], [0.5433333333333333, 0.32075], [0.5433333333333333, 0.4060000000000001], [0.651, 0.40600000000000014]]","{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 48.32108938841397, ""motion_length_px"": 43}"
clean_plates/train/img_e1037ba823387adead0c__p001.png,clean,train,plate_20b5eb31cbc36c2db78e8245,train/images/20240211_114334_jpg.rf.PeTMZJwnMMZ3Ic9wg9Ug.jpg,img_e1037ba823387adead0c,1,0,730,422,"[[0.6443333333333333, 0.26800000000000007], [0.401, 0.268], [0.401, 0.37350000000000005], [0.6443333333333333, 0.3735000000000001]]",{}
motion_blurr_plate/train/img_e1037ba823387adead0c__p001.png,motion_blur,train,plate_20b5eb31cbc36c2db78e8245,train/images/20240211_114334_jpg.rf.PeTMZJwnMMZ3Ic9wg9Ug.jpg,img_e1037ba823387adead0c,1,0,730,422,"[[0.6443333333333333, 0.26800000000000007], [0.401, 0.268], [0.401, 0.37350000000000005], [0.6443333333333333, 0.3735000000000001]]","{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 90.34838021913322, ""motion_length_px"": 43}"
defocus_blurr_plate/train/img_e1037ba823387adead0c__p001.png,defocus_blur,train,plate_20b5eb31cbc36c2db78e8245,train/images/20240211_114334_jpg.rf.PeTMZJwnMMZ3Ic9wg9Ug.jpg,img_e1037ba823387adead0c,1,0,730,422,"[[0.6443333333333333, 0.26800000000000007], [0.401, 0.268], [0.401, 0.37350000000000005], [0.6443333333333333, 0.3735000000000001]]","{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 90.34838021913322, ""motion_length_px"": 43}"
gaussian_blurr_plate/train/img_e1037ba823387adead0c__p001.png,gaussian_blur,train,plate_20b5eb31cbc36c2db78e8245,train/images/20240211_114334_jpg.rf.PeTMZJwnMMZ3Ic9wg9Ug.jpg,img_e1037ba823387adead0c,1,0,730,422,"[[0.6443333333333333, 0.26800000000000007], [0.401, 0.268], [0.401, 0.37350000000000005], [0.6443333333333333, 0.3735000000000001]]","{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 90.34838021913322, ""motion_length_px"": 43}"
clean_plates/train/img_32be45aca03d2de376d0__p001.png,clean,train,plate_bccdd2c788d799cfdb064c5c,train/images/20240211_114358_jpg.rf.37NQ3qYrZ0UIQMjYja0e.jpg,img_32be45aca03d2de376d0,1,0,401,219,"[[0.7206666666666667, 0.33525000000000005], [0.587, 0.33525], [0.587, 0.39000000000000007], [0.7206666666666667, 0.3900000000000001]]",{}
motion_blurr_plate/train/img_32be45aca03d2de376d0__p001.png,motion_blur,train,plate_bccdd2c788d799cfdb064c5c,train/images/20240211_114358_jpg.rf.37NQ3qYrZ0UIQMjYja0e.jpg,img_32be45aca03d2de376d0,1,0,401,219,"[[0.7206666666666667, 0.33525000000000005], [0.587, 0.33525], [0.587, 0.39000000000000007], [0.7206666666666667, 0.3900000000000001]]","{""defocus_radius_px"": 12, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 162.03889551298812, ""motion_length_px"": 43}"
defocus_blurr_plate/train/img_32be45aca03d2de376d0__p001.png,defocus_blur,train,plate_bccdd2c788d799cfdb064c5c,train/images/20240211_114358_jpg.rf.37NQ3qYrZ0UIQMjYja0e.jpg,img_32be45aca03d2de376d0,1,0,401,219,"[[0.7206666666666667, 0.33525000000000005], [0.587, 0.33525], [0.587, 0.39000000000000007], [0.7206666666666667, 0.3900000000000001]]","{""defocus_radius_px"": 12, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 162.03889551298812, ""motion_length_px"": 43}"
gaussian_blurr_plate/train/img_32be45aca03d2de376d0__p001.png,gaussian_blur,train,plate_bccdd2c788d799cfdb064c5c,train/images/20240211_114358_jpg.rf.37NQ3qYrZ0UIQMjYja0e.jpg,img_32be45aca03d2de376d0,1,0,401,219,"[[0.7206666666666667, 0.33525000000000005], [0.587, 0.33525], [0.587, 0.39000000000000007], [0.7206666666666667, 0.3900000000000001]]","{""defocus_radius_px"": 12, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 162.03889551298812, ""motion_length_px"": 43}"
clean_plates/train/img_3119fa746f6a550671d7__p001.png,clean,train,plate_884836b3e854d3aba1f444c1,train/images/20240211_131550_jpg.rf.7Kih8VRaWMLts2HOQLIg.jpg,img_3119fa746f6a550671d7,1,0,554,330,"[[0.7169751127512994, 0.3019449434447841], [0.6685948408152143, 0.2278635082850182], [0.5027264263408762, 0.2887954668326659], [0.5511066982769612, 0.36287690199243183]]",{}
motion_blurr_plate/train/img_3119fa746f6a550671d7__p001.png,motion_blur,train,plate_884836b3e854d3aba1f444c1,train/images/20240211_131550_jpg.rf.7Kih8VRaWMLts2HOQLIg.jpg,img_3119fa746f6a550671d7,1,0,554,330,"[[0.7169751127512994, 0.3019449434447841], [0.6685948408152143, 0.2278635082850182], [0.5027264263408762, 0.2887954668326659], [0.5511066982769612, 0.36287690199243183]]","{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 80.14718660139322, ""motion_length_px"": 37}"
defocus_blurr_plate/train/img_3119fa746f6a550671d7__p001.png,defocus_blur,train,plate_884836b3e854d3aba1f444c1,train/images/20240211_131550_jpg.rf.7Kih8VRaWMLts2HOQLIg.jpg,img_3119fa746f6a550671d7,1,0,554,330,"[[0.7169751127512994, 0.3019449434447841], [0.6685948408152143, 0.2278635082850182], [0.5027264263408762, 0.2887954668326659], [0.5511066982769612, 0.36287690199243183]]","{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 80.14718660139322, ""motion_length_px"": 37}"
gaussian_blurr_plate/train/img_3119fa746f6a550671d7__p001.png,gaussian_blur,train,plate_884836b3e854d3aba1f444c1,train/images/20240211_131550_jpg.rf.7Kih8VRaWMLts2HOQLIg.jpg,img_3119fa746f6a550671d7,1,0,554,330,"[[0.7169751127512994, 0.3019449434447841], [0.6685948408152143, 0.2278635082850182], [0.5027264263408762, 0.2887954668326659], [0.5511066982769612, 0.36287690199243183]]","{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 80.14718660139322, ""motion_length_px"": 37}"
clean_plates/train/img_4e5373b1f0dd3c7384cc__p001.png,clean,train,plate_453e9834ad82db6d165ce614,train/images/20240211_131633_jpg.rf.L1eKkinn0obnNRM6NnlO.jpg,img_4e5373b1f0dd3c7384cc,1,0,308,181,"[[0.5536666666666666, 0.3335], [0.451, 0.3335], [0.451, 0.37875], [0.5536666666666666, 0.37875]]",{}
motion_blurr_plate/train/img_4e5373b1f0dd3c7384cc__p001.png,motion_blur,train,plate_453e9834ad82db6d165ce614,train/images/20240211_131633_jpg.rf.L1eKkinn0obnNRM6NnlO.jpg,img_4e5373b1f0dd3c7384cc,1,0,308,181,"[[0.5536666666666666, 0.3335], [0.451, 0.3335], [0.451, 0.37875], [0.5536666666666666, 0.37875]]","{""defocus_radius_px"": 10, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 11.639793871681004, ""motion_length_px"": 33}"
defocus_blurr_plate/train/img_4e5373b1f0dd3c7384cc__p001.png,defocus_blur,train,plate_453e9834ad82db6d165ce614,train/images/20240211_131633_jpg.rf.L1eKkinn0obnNRM6NnlO.jpg,img_4e5373b1f0dd3c7384cc,1,0,308,181,"[[0.5536666666666666, 0.3335], [0.451, 0.3335], [0.451, 0.37875], [0.5536666666666666, 0.37875]]","{""defocus_radius_px"": 10, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 11.639793871681004, ""motion_length_px"": 33}"
gaussian_blurr_plate/train/img_4e5373b1f0dd3c7384cc__p001.png,gaussian_blur,train,plate_453e9834ad82db6d165ce614,train/images/20240211_131633_jpg.rf.L1eKkinn0obnNRM6NnlO.jpg,img_4e5373b1f0dd3c7384cc,1,0,308,181,"[[0.5536666666666666, 0.3335], [0.451, 0.3335], [0.451, 0.37875], [0.5536666666666666, 0.37875]]","{""defocus_radius_px"": 10, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 11.639793871681004, ""motion_length_px"": 33}"
clean_plates/train/img_22826a2cf23ae9a814f3__p001.png,clean,train,plate_3cfec5a5775a3dc6d2355d46,train/images/20240211_131650_jpg.rf.6Do13FzAhnjeSFyEuxyg.jpg,img_22826a2cf23ae9a814f3,1,0,261,185,"[[0.447, 0.40175], [0.36, 0.40175], [0.36, 0.448], [0.447, 0.448]]",{}
